基金代码,一年回报率_202108_202208
MMIUIF,-1.4715127184200196
MMPZII,1.2712264917691924
MUMAUU,4.593001628125238
MMFUMX,-11.739470069783803
MMSSZX,4.538832893761405
MMFFUP,41.28024128388308
UFUMMU,-5.249348524319706
UDIPMD,-12.451960810290625
MUUXPS,-18.14524585155183
MMPMAZ,4.180805732118957
MMAFAA,3.273065598666953
UAMMXM,-10.77163134788126
FUADDM,2.1121121737016058
MMMPZS,2.459221824020809
MMXZMD,-11.398493576335564
MMXIFU,4.309881016709406
XFIMXU,5.434603008805706
MMFMMU,4.444443479890504
MMUUDD,-0.9863111441296741
XPMMUA,10.864710383375778
MMFZPP,2.9640211949226747
MMIUIP,0.020268297861561813
MMDUAS,3.661658021002297
FUZMZZ,-20.79072559128263
MMXIXI,-4.703929294188308
MMDXSS,-17.75593482952808
MMDUMD,-13.1874469356725
MUMUPF,4.769055132245724
AFMFZZ,-17.288684587927335
MUUSUS,1.1742747380548644
MMFSIP,-13.797934279141497
MMUDIS,4.173061499569124
MMXMSI,6.741563857293405
UDSFMI,5.166829626596756
UFZAPX,-11.685426507804754
MMIADS,3.850996998219272
MMXFXA,1.8498630903844098
MMPZDF,-10.414329587320472
MUUMDZ,-19.77303768851856
MUXIFX,1.934018888799864
MPMMUI,0.20535462071786326
MMDFFP,5.236455908676428
MUMFDF,5.438341677622898
FMDMMM,-23.864658038338984
MMZSFP,1.9151032086684296
MMFSDF,-6.431356269201908
MMZPAP,3.632010405362652
MMXMXS,1.573069319133395
FUFSFM,-23.324897659994907
FUZSDZ,-2.0085331585892856
MMZPPI,5.05151248673767
FUFIMM,8.467556216961134
MMAXSS,-18.201527442990347
MMFPFI,-46.5684467176853
MMZUPU,-20.761505222970897
MMFFXM,-27.550189392343952
FUDUDM,0.2674080662658156
FUZDFF,-30.82504756409348
UDMDIZ,3.070638452436198
MMDXPU,-23.94801944008391
MMAZZP,3.2063010832427477
MMUFFS,-7.85636944204443
MMSUAU,3.5046814652459384
MMAAPI,-22.91320774214468
MMPZFS,0.5702953651865483
MMZPFZ,3.0233560449705874
MUMXUU,4.676329163222083
UDMUIF,2.265731691178407
UFZZIA,-24.102194812142145
MMAUXA,-5.004919073653017
UDMXUF,19.44648883317697
MMUUSI,-9.132079410878482
MMUZMS,13.832975055111662
MMAUFF,-27.192396372364627
ASXMUF,2.5497815358616887
MUUMSP,3.0070497833314134
MAMMUF,-17.214182964475704
MMASPZ,-22.760708159194188
MMDXDS,-21.8293044883973
MMFISU,-8.259938548618614
MMAAMP,1.5693253045366342
MMXZXS,3.898812276254062
MUUSDX,-4.1640662060453915
MMUXFX,-25.34629032161396
MMXZSZ,-5.933985892229235
MMAPFS,2.157540493215813
MMUIDD,-11.460354637545882
MMSFIZ,-8.530139799114018
MMPIUS,-0.5343087649356645
UDAUMU,-1.6901408658061576
MMFAPU,3.663623668622693
FUMDAM,-7.293865909406232
MMPSFM,2.0187025570373125
MMXUMZ,1.7008939379445347
MUMDPD,-19.258548278129464
MMZDMP,5.3493109542370645
MMISAA,5.4906460667445005
MMSDPP,3.6918574835317752
MMZZAF,4.678786261329195
MMDZXD,6.028482863944984
MMXDFU,3.0513292977073503
MMSZUD,3.071313655027325
MMIPPS,10.94608496033901
MMUAXZ,-4.247181793637238
MUUDPF,-15.988025185508917
MMPZSS,0.08954658518447739
MMSFIX,2.350615320014948
MMZZFP,-3.1420074166800367
MMAZZS,-9.81599482398689
UUMMXX,-6.63436139980445
UDMFUI,4.654560958019758
MUMDMI,1.5485040707049273
MMIXZF,1.3622050440660032
UFZAZA,-26.810806984327822
MMFPDX,4.454462456930287
UDIAMI,-10.53752767983598
MMUIUF,2.167035871136571
MMIFSA,1.7255813429101496
MUUAIS,-4.8179189755326455
MMMZZS,3.0363672321221395
FUDXSM,0.6003347114962203
MMFZIX,3.536525014639415
MMPDSP,-0.008152994559891269
MMZMFD,-7.403163881636306
MMMZXA,-5.387512789210239
MUUSSI,4.006178993141032
ASXMUD,2.3442989592129475
MMZDFX,2.0724774670065593
MUUPIF,-19.45579286424558
FUZUZM,9.011091197800218
MUMFZX,-39.07600347424797
MMZUXF,7.812641853041271
MMFPDM,1.0267535165157393
MMZUFF,0.3412729355689279
MMXPZS,0.7675914548139785
MMXSXA,0.42020871473389887
MMZSSF,-2.235149231130266
MMSFPZ,1.6001998296086124
MMZAIX,2.974123960008728
FDXAAM,0.32022251379468625
MMAUXU,-39.176697024681985
MMPAUF,0.3183609384955671
ISSMXM,-16.0045533959641
MMSUPZ,3.420545491394136
MMDDID,2.2362239322073663
DUMMMU,-11.77614530485955
MMAADU,-30.895269524765684
FUDFXM,1.7613531522817434
MMZUIX,-4.558715565992842
MMFFSS,5.91445704914231
MMPFDP,3.0391985540480766
MMDXXM,-8.940359375981359
MMZDDF,-25.793487576944816
MUMUXA,-7.844887591430076
MMFAUF,-7.594580208161308
MMMSUS,-9.206269142346686
MMFPSS,-15.609091860189164
MUUSPI,-0.1902566690597266
MUMDZD,5.339126878810289
FUZDAX,6.1635370314717886
FUAAAM,0.6919099726466106
MMUZZS,-14.160313350558733
MMAFXF,7.650281347180631
MMDDIZ,8.133637030541776
MMXPFD,-2.4592561738850676
MMUDUI,-30.581995943310424
UUMMXS,0.046885536508368575
XMXMXU,3.2459843858394852
MUMIIS,-20.768626974673438
MMMXPU,-13.617122336318662
UMMMFD,-5.5973403027696556
MUMAUM,3.391565419593782
MMADAX,5.439897276402617
MMUMMA,-13.17790696027469
MMDMDA,3.1646537097690315
MUMIXA,-7.217330263809217
MMFSPP,-21.83659443294669
MMAZMU,-8.018036215348342
MUMDDS,-5.109547936640096
MUUDDZ,-16.108670415889808
MUMZPF,1.7980849867539785
MMFSUP,5.351161444866625
FUXDMM,7.497666979725027
MMUUMP,-19.510664164604286
MMXIAS,-30.160690166571936
MMXUDZ,3.8775319332987883
UDXXMA,0.9233793744208061
MUMXUM,-25.0097143268263
ADMMMD,-9.56253758748464
MMMPZD,-12.342249467030719
MMFSXF,2.9495552314066664
MMXXSD,8.461939760763414
MSMMUD,1.589598410294994
MMZFDP,-1.0965796651377162
MMDIIU,3.8121695094768504
MMAFIM,0.6184224048484102
MMDIUF,-6.571209753500206
UDMAMF,-19.087736507012053
FUMUZM,-8.460626296643927
MUMAMP,5.061609228779502
UFZAIA,-28.894150147875926
UFZZMA,-20.052690573989803
MMFIMF,-0.9615345365318593
MMDFUS,-1.4364647854127122
MUMZXX,0.8719334683186858
MUMPXI,-1.7694391676576215
MMIAMD,-3.1070737512995654
SIMMMX,-6.524085439009936
MMZXXS,3.7186298182380284
IXMMUM,-3.7465878404621087
MMAXIX,4.4871417519184424
ADMMMS,-25.170883592421003
MMSPXS,4.845912076857005
MMASDU,3.1309315757526597
MMZMXD,-9.668257599429252
FUZDDD,3.042851046048619
UDMFUX,-16.014360736058265
MMFDUD,-4.368776888488304
XMXMXF,1.8440265986444973
MMUXSM,8.869440549111438
FUFXAM,-3.6409401620521806
MMUUFD,11.60995984247472
MUUIFP,0.10940361238080315
MUUPZP,9.913870247914915
MMUSFF,0.9693772793257014
MMDZSI,2.0627854926628366
UFZSAI,-30.612806632673475
IZAMPU,-26.028611475331132
MMSPFU,4.42080833080553
MMPMZX,-13.28192424038014
MUMPSX,5.095755747106184
UDUSUA,-19.33686515408985
MMXZPD,5.513832141331431
MMZSIP,-33.35132554375745
MMMPFX,-36.82349966429844
MUMAXP,-19.479487306599207
MUUMXS,15.932291350032907
MUMUFD,1.1536350445683055
MMDMMA,-21.439723621232076
MAMMMI,4.113260878033589
MMSSIS,-22.132736018004106
MMIXSA,4.48485458703572
MMSASA,-0.19499021861943566
MUUDFM,-1.1621939784701683
MMFSIS,-9.863449316094957
MUMUDI,-12.169719523653836
ZXMZXS,4.335871743978035
MMPZFA,-6.529302277797072
MMFXAD,3.8148342070180514
MMUZPF,4.475785952361408
MUXXFX,2.0721950438901224
MMUUMF,-1.3056366919934872
MMDIAU,-16.899658252365565
MMPXPU,-16.777511245225732
MMZUMX,-0.6520187057147688
FMXMMI,1.1318384902546388
MUMMUU,5.246273369285591
MMIIMP,4.0635729261550475
FUZSFX,2.2087157309732484
FSIMMI,-3.2935997699002457
MMZDXF,4.631761255310629
FUZMSA,1.481602545142427
MMPSZU,-2.5496912943201635
MMIZDD,-3.5496628110847883
MMXPXF,2.7380345417442618
MMSFFF,2.981714544012836
MMUSID,-5.2087069932842365
MMAXAU,-36.262282750121194
UFZZAU,10.81323160212723
MMDFZI,-4.074492985097747
MMAFUD,5.586605020657085
MUXIXI,-34.13395580333655
MMSUIZ,-21.371987127285784
MMUUXX,5.4748219447749955
MMDUIU,-11.919463507369345
XAAMMX,-5.873677145362265
MMZXSS,-20.650768128003715
MMXDDX,12.45484149789654
MMSZDZ,5.136012917835967
MMAZMF,10.120004664204522
FUIDAM,-16.00341836398116
MUMXFA,0.850005563508849
MMSXPP,-5.189723447010905
MUXIUD,-31.893676386945387
MMMMFI,6.5333582082034045
MMUMFX,-5.2729879883188
MMXMFS,3.159255576851675
MMSSZS,2.720711876419685
MUMFFM,-19.55358559770261
FMXMFD,-33.8242239055151
MMXSUX,2.8903334708259054
MMFFDX,16.49131147941277
MMFXPP,-6.92062431207431
MUXFSF,1.9855714088311849
MUMPXD,-27.08986507396102
MMPXXF,3.85244149757131
FUMMZM,-4.154420253081849
MMXZDX,-1.1221468149285458
MUMPZA,1.1740285530581789
UFZAXF,13.682043494616046
MMZUAX,-1.1055700033662885
MMPMIX,4.19925161091928
MMPZUM,2.9788090325985137
MMXIIZ,-0.1466548610173828
MMPSXD,12.83129983254358
MMUSZX,-5.462379302408698
UDUDXA,-28.27717225256571
MMAXFX,-8.001363204084274
MMIUDA,-3.2464812630153133
MMIXDA,3.9048890135728507
MMPZSA,3.72136078614899
MMFFSU,7.572601301218474
MFMUXI,-5.2239134815000785
MMPAIZ,4.389752892146409
MMZZZZ,-13.260196281882736
MMMPUM,-8.794915350039084
MMDPUM,3.7675649437263803
MMFXDF,5.375957641360202
MMAAXZ,3.620658057284756
MMFUUU,-10.10962724411432
PMMMMZ,4.744350645910297
MMZMAP,4.53717032371088
UAMMXD,1.1649679533426878
MMIDDP,1.19140007874081
XDMUMP,-11.96756596099347
MMXPUX,1.0796239448718077
MMSIMS,-1.992482640344011
DIMMMI,5.469179911650718
MMDAXS,3.758857122770768
UFZZDZ,-14.303255243219244
FUZXXP,-4.577099652644762
MMZSAF,4.601966820701671
MUUSZX,4.47232270549687
FUZIIP,4.968008755762618
MUUXFZ,-33.4150184259019
MMFPSA,-14.877525301174424
MMDXUP,-2.6069088568061827
FUXZZM,-5.792390072475259
MMSUPX,-15.437662339233583
MMUDXZ,-29.12087535513496
MUMFPI,-5.58548348938749
MMZMIX,2.9512341030874905
MMMZFF,-15.221398676955774
MUMPIS,-17.084822784209273
FUZDFS,2.865034098802612
UFZZII,-5.6016569854298535
MMZIUU,2.9450360760075256
MMFXPD,9.735828735672829
IXMMUX,-21.889739581032597
XMDMUA,4.208277649116586
MMSXAA,-4.088969000307932
MMZADM,-2.227437844990025
MMUSMP,7.354953507004399
MMZIPZ,6.664886744163082
MMXSPI,3.6026170925421015
MMXUZM,2.264317514475824
MUMFPA,1.9552905153173448
MMFDDD,3.741022228412062
MMDXAM,-3.8045193148611145
MMXIAF,-8.553038287975237
MMSMDS,-10.205946925425083
MMFSIU,4.19511739749724
MMIXIX,-10.405481750001702
PAFMMS,7.456533390357347
ZUMMXP,-4.1231801918745745
MUUASF,-12.66412252428269
MUMPSZ,4.549687981828522
MMAPMA,-10.221073447494508
MMZIMU,2.0120013844220996
MUMUIU,-1.5644303316798114
MMDIUD,2.8335969819137
MUXZPM,19.440722851452897
MMDAXZ,5.493200542576066
UDXXMU,1.6431944649616672
MMPIIX,-14.613687276184795
MUMPDM,-5.277681552272189
MMMZSI,2.114033057769431
FUXIZM,-4.731294030161228
XDMUMZ,-10.069084186256141
MMIUZI,2.2065488300850404
MMSFDD,2.049429166244974
MUMPFX,-5.469427546853018
MMSAXI,5.633625579966381
MMDPFU,2.3076264677856937
MMXSUP,2.2244329690288085
MMDIZX,-3.8931686911813848
FUIAMM,-11.122329112145577
MMUMDP,5.638402506293405
MUUSDU,-3.6091767221001816
MMMXMF,1.7833076255993312
MMAISM,17.1072378946939
MMUMFP,-10.696878151382741
ZSMMXU,-0.07614226529071914
MMADAP,-0.5938953796158951
MMFIPS,-23.373036900161388
MUMIZS,2.4122367351042033
MMAPUI,-32.33248288462946
UFZAPF,1.2830576975883474
MMXIIU,2.796613796841383
MMIMUI,4.043765714229498
ZSMMMU,3.777690116891787
MUUMAP,-6.771137090775094
ADMMID,-14.129265732459423
UDMDID,-26.68382932997501
MMUZAA,2.982077579969984
MMAPAD,4.925542421976796
UDMDMF,-10.679506191152313
MUXPFU,3.613839718162694
MUUAAX,-12.571053421319782
MMZZMP,-15.913691678874766
MMFIPX,-21.98105334427119
UDFFUS,1.1694496024743137
FMUMDD,-22.86569989591375
XFSMUM,4.460334907395612
MUMZAA,-6.713340879332734
FUFFDM,-12.46804880416914
MMFSUX,7.2414067462865725
MMAAMD,7.181760230578721
MMSUXZ,2.8535634053133565
MUXIXF,4.343812253426387
MMUZIX,0.6674534261158241
MMUDZI,3.214930874939008
MMUIID,-0.21058533280106895
PAUMUS,-17.62834844057059
PAFMUP,3.143539710907741
IFMMMA,-31.81509024648324
IUMIDA,13.754020120990761
MMPSDI,3.531679826016837
MUMMXS,-6.387303648374969
MMUIFF,4.990213494012574
FMUMSM,-6.441816711450762
MMUSZD,-29.785537461364573
MUXIIX,-11.76943935979162
FUDUXM,-12.022294158610043
ZFZZZI,-9.742919030769228
UDUAUA,-15.776699288428794
MMPIDX,-0.40762687818076493
MUMPSS,2.57370904346317
FUZDSU,-5.489008993145666
MMMPUA,0.7005409690141032
DDMMMD,-19.82609943693491
MUUSUA,0.34039817568307185
MUMPMP,-2.9131772879399396
MMZZUZ,-24.420818046403994
MMDDAX,-1.7250332399323434
MMDFFI,1.4397280749515682
MMDPID,4.716053264576466
MMFXIA,-28.604655283469395
MUMMDM,2.2424549901713826
XUMMMI,-9.630645359298853
MMZSZS,8.004664499974243
MMFSMI,7.201389090107451
FUDMAM,-30.79171560568322
MMDUMU,-6.728466202019362
MMZIAU,-13.049867236941548
MMMFXZ,3.83131415829563
MMIMPM,2.6233423500777073
XUSMXI,2.421099215748517
MMAZDU,-12.04772751774764
MMFFAF,-7.0757269097842945
MMUAUF,-30.5243025393886
MMDSFI,-25.495191561881136
MMZDPZ,5.799767842624011
MMSMAP,-33.84354413965369
MUXXUZ,-5.874492368777624
MMSUSM,1.029123776201287
MMIUMZ,-0.6295791690040224
MMXFZF,-15.690622031134716
MUMZID,0.524275153161337
MMZIIS,-9.373409082597325
MMZMPZ,8.172842140024926
MMXSZI,4.303739016152765
MMXZAA,6.451623104915349
MMSZIM,0.5731415946369669
FUZDZM,-13.481412690989416
MMPZFP,3.757813053348125
MMFFIU,2.269100203036291
FUFMUM,-9.777723947881078
MMSXAX,-0.1092313821417985
MUUMUP,-18.904650365784082
MMDXPI,-13.04969358320406
MMAZXF,3.3670167574853735
MMFPDZ,2.2675518437169453
FMUMPA,-11.760834315490563
UDMDXX,4.532449244277743
MMSMFA,1.864599967809491
MMXPDX,1.7779199495888571
MMDZAA,3.8942354625286857
MMDAPM,7.6318794791179965
MMIFZA,6.391722186153072
MMAIUF,-22.58429331743869
MMSIFD,-15.693704164316344
MMPXFZ,3.47930530913144
XUSMXU,1.403522749766231
MMFFXP,1.880508580948222
MUUDPA,-14.554005624685999
MUMDUX,-2.0015225698272667
MUMIMS,-22.149747676841955
MMUMSF,-15.479191535685816
UDAIMU,-22.98650350904596
MMXFUI,1.6927630443526533
MMISZD,3.7784453488160286
MMFZMD,0.44125644635605
MMSAAS,-9.851217218995004
MMAASZ,3.789170878509646
FUMFSM,-7.153534649122611
MMIPUU,3.860434669978023
MMXFIF,-1.887705389426768
SXMMMX,-9.210300099905918
MUXXDU,-8.365375911473238
MMZIUM,3.3751125512894555
MMASPU,3.7241010726534824
MMMMPF,-0.4761963313918349
MMUSMS,1.4384870815384612
FUZUDF,-5.691848570298832
MUMIMA,-24.564565341078094
FUZUSD,-10.218943313404296
MMFISA,-1.119752927600639
FUZZPX,2.9424374810958023
MUXPPD,0.5137621856578698
MMDFMF,2.951261061116897
MMUUXM,-5.2993179913880875
MUUISP,-28.002193080978437
MUMXSP,-8.283507767623277
MMASPP,4.110375783793449
MUMZPM,2.714811971815688
UDXSUS,18.391878276891823
MMXMID,6.889019656041938
MUMSZA,-0.9807575538563506
MMAAAZ,-21.988737137642115
MMMZZD,-20.521927250663886
MMDAAS,-29.698985279274932
MMZPAA,0.7823386503091642
MMUZAF,-17.7782419047993
MMUFAF,3.5602999872722685
MMAASM,1.9659114643153797
MMMXZA,2.303833546033104
MMZAUS,0.14347280024924158
MMUSFA,-2.6005458134673836
UFZAMF,-8.508964807651397
MMXDUS,-0.7658656213051298
MUUFXS,3.650159999017276
UDZUMF,-23.5616042734399
FUZDZS,3.62659684201775
MMASDF,3.716721346461202
MMMIPS,7.018065289231553
MMDZDS,-18.783560063580083
MMUXSU,8.493328582038819
MMAZSM,-15.872011672932969
MMMIDS,-3.7178353541995866
MUUMDM,-0.7794550609209961
MMZDFM,5.593402541228922
MUUAFZ,-12.427678983696685
MMASPD,2.0224180993681573
FUZSSU,2.0408354219652742
MMUUAA,-16.689858219267467
FMUMPX,-0.8541837225359012
MMZMZP,3.444511670819085
MMDMIF,3.4400726387426004
MMDUSI,2.3889374025254404
MMFIFZ,-10.547322348802464
MMZAPA,-8.067258215306287
MMDSDZ,-17.812951853639316
MUMUFX,-9.993190572330475
MUUIIF,-32.15218417459621
MMPAXS,3.7895467742045805
MMFZZP,-2.481140500018263
MMIAXI,-1.8378646463814259
FUFDDM,-10.074458752572115
MMSFMF,-5.576801898140509
MUXUIA,2.775429592434748
MMFXXZ,-6.0702694753642366
MUMUSS,-23.28259700017167
FIUMXM,17.327550394976797
FUXDZM,1.8327718703748692
MMZDUI,-6.305004839916349
MUMMUA,2.2796479595912853
MMAIMP,-4.543404303328035
MUUFDX,0.15980444496735796
FUZSXF,3.8727024343722474
MMXSXM,1.4753105380419118
MMXZFX,0.9312507837699712
MMSSAZ,0.08811755985951303
MMUZSX,2.2567413227906457
MZMMMP,-16.771899094889196
FUZSUA,2.1300626237245694
FUMDMM,-7.599384774061387
FUFFXM,-0.9959805925678982
UDMXXD,2.5439328726575754
MUUDXD,-10.84782153971252
MMZSFM,-11.216271083000247
MMZXSI,1.319705923127385
MMPSPP,-21.11538838082144
MUMUID,2.271373203794579
MMAUPS,0.5554053769472486
MMDPMD,3.2398714324811673
MMZISP,-6.604701059807477
MUUAMS,8.80201498694018
MUXDSX,-13.738265103076703
MMAMMI,4.942147233020668
ISSFIM,-13.987832239025138
MMPPXI,-9.644719337425325
MMPZSF,3.796781352999358
MMIPPZ,33.76014807993679
MUUMUX,2.984257224447108
MMMUMD,1.7981063864074862
MMFUXP,5.873308140895328
MUMASX,-16.023059205003978
UDMUXS,-21.196350347677228
MMPXFM,1.4619598305156187
FFMMUA,2.8249139214110475
MUMISA,-30.402957576632783
MMDSDM,5.699096484215838
MMIFSZ,-11.862569176410599
MMSDDZ,1.2125328567506255
MMSDPS,3.8499419960348655
MMSXXP,1.9859416658108797
XMDMMX,18.489771611963533
MMZDFS,2.951080392129468
MMZSMF,-20.938509729269995
MMADIF,-22.57146086841931
DUMMMP,-10.032089301530158
MMDUDS,-3.609336552988763
MUUUAX,-25.022313713415265
MMDPAD,0.3891439660970555
MMIISS,4.701606197146824
MUUUFD,-13.957222061835688
PUMMMA,-7.736851234238823
MMFZUU,-13.558973157315826
DZMMMI,-2.8403476391359153
FUMXXM,-0.8615921358256771
MXMMXU,-9.164296444241401
MMDDSS,4.129375802017883
MMFZMI,9.035606687659756
MMPUMI,3.9967020450023485
FMUMPD,9.529889511332106
MMZXZA,3.836351692278248
MMZFZS,-15.479757759298005
MMAFFF,-7.492942118209555
UMMMXM,-14.622919779965994
FUZMMU,-18.464892746083542
MMAXMD,5.682382318117421
MUXIDS,3.780992214132028
MPMMXF,-20.903948964940415
MMZXDU,-1.5811254175154321
MMPFZA,-0.3381558370769433
MMXMAD,2.3026533412977424
MMSPAF,3.3290425030014132
MUUIUU,2.2115159836461973
MMSFDZ,2.4704171433233757
MUMXXM,10.540769530283917
MUMPUM,-15.41091161772779
MMSZMU,2.034844042550707
MUMPPP,0.7529169050541141
MMAPDI,2.9327267576535654
MMZIMA,1.7637390043352692
MMFAIP,-19.020417912038415
MUUFUX,0.7990256508041423
MUMAMA,-18.370540686920936
MMZZAA,-17.386601500112466
MUUSIP,0.02902934975738114
MMIZPZ,3.9814760467498056
MMDAFS,-6.830331769773299
MUXIFI,2.3526163314779707
MMZZMI,2.74705466198545
FFMMMX,-1.2320246252958706
MMMUZF,0.6588124158457815
MMPZXZ,-4.220842975319769
MUMSSU,-15.607513187330767
MMUZXS,-11.57019170778092
MMZZZU,-26.873130632311035
FUFAXM,-9.327409465410454
MMIMFP,-27.787366364818666
MMXMSF,-1.2382730376715616
MMUFMD,1.1635414736686762
MMFPXD,4.648570266289734
MMZIZA,-5.945670545715694
MMSFMS,3.7109508646451927
UFZAFZ,-37.39121131373543
MUMDIS,1.4618412852595313
MMZPUA,5.185474187025339
UDFFUZ,-25.385845105027872
MMDAID,-0.1992809407421675
FUFPMM,-23.950488026982864
MUUUSD,5.67834469491124
SDXMMU,-10.63367313923232
UDXSMI,-4.967117119474868
MMSIDF,2.865270908485403
MMPZSZ,3.7428417223933774
MMXSZP,6.608327869822224
MMAUAU,10.785552960970046
MMZFPD,2.879411082195511
MUMPAS,2.6067476162386596
MMSXMZ,2.786200896636454
MMPPMS,-11.246373798926468
MMSPDI,-3.1930644153730214
MUMUFA,-11.838224090577755
MUMXAX,3.4186914304013394
MMFPUX,-12.64082413482077
MMZAMS,-2.5322019729115226
MMFSZP,-4.88235607792771
MMDZMZ,-19.014721521706598
MMXZMF,1.9600316425133186
MUUMAF,-6.160070637372748
FUZDDA,-8.394971174285779
MMIIZD,-20.24784053716441
MUUIFI,1.0518150358230887
MMZZIM,-16.420257863823352
MMZPZD,4.149813422037014
MMDIPA,-9.23694740189618
PDMMMS,4.415534105432735
MMSPFS,3.5664194161934204
MMSPSU,-8.928319739851691
MMPDFF,3.128858874439057
MMFASS,11.181128421539414
MMPMXM,3.927155112800773
MMDDFM,7.470013110161276
MMZSXU,4.237028140304789
MMZZUS,5.991837910232087
MMUUSA,-2.425473053396482
UDMSUD,2.260501008370288
MMFMSI,2.618590874892197
MMIAIP,-0.9777844349717858
MMSMZA,1.9987749944596498
MMMDDI,-0.40972664154624605
MMDPMA,-13.037121738728107
MMXSMI,-22.311271281892587
MMDPXS,4.0760298757829325
MMUUDS,-7.377578609178456
MUMFAF,-21.341781954484958
MMZPIZ,15.770811935447773
FUDUUM,9.679729540219205
IXMMUD,-5.082791001995228
MMPPSS,-29.649336594561298
MMDPZX,3.302990881200651
MMZMMZ,-8.939074410271486
UFZZUX,-16.597852843723736
MMUMUS,-17.187894709098455
DXMMMP,-34.05104452836163
MMAMUF,3.9920218576350046
MMUXAI,7.5579169217244
MUUIMM,-0.020111912583711478
MUUUAP,-12.559541428162873
MMSIZS,0.22010602171028903
MMZFZU,-10.23180453877325
MMZFSU,-19.098758690195165
MMPIXU,-15.027385536510323
MMDMZP,4.992746197884613
MMIDSP,3.153451768385001
MMDXDZ,-16.104299325148133
MMDPUX,4.513570306726245
MMPXIM,3.112909635464727
MMXMMI,-13.822966382735663
MUUFXF,-0.9966237376255205
MMXPFZ,-0.4302192752538694
MUMXPS,-0.3173398874718798
MMSMZF,3.4207761768941882
MMFDZM,1.5833810975360683
UFZAFD,-29.29520423478202
MMZDXM,-20.64352181133599
MUUZFD,11.765344517017184
MUMUIS,-8.0253338864693
MMXSUU,4.24971878482582
FAAIMM,-29.036674997384523
MMSASD,-16.648271971027107
MMAZSI,-12.946051798053292
MMUZUM,-16.96637225869334
MUMXFP,1.9980202152162678
MMDIMX,-2.8624620231159033
MMZAMF,-10.66018518157276
UDMFXZ,-12.486746911189222
MUMISP,0.27449188476600084
MUXXPP,-14.80211644364822
FUXFFM,-8.23019195110999
MMSADI,9.979586146183314
MUXIAU,-0.031492147894809475
MMZASU,1.0373895629307222
MMSUIX,-32.895258108939075
IDMMUI,16.441814435873685
MUMXZS,-18.97305483786326
MUIMPF,-6.387002874547299
UFZAMP,-12.622508669750081
MMUDFZ,-18.453996136193194
MMIFZU,11.24108865859045
PMMMXZ,4.042288781944717
MMXXDX,-3.4595497416333645
MMIAFF,1.7018297462439944
MUXIDZ,-2.312122404056776
MMIXZZ,24.542668360061736
MMFMDS,-4.0322557777495085
MMFFAI,-33.92387787580469
UUMMII,-24.848256962748852
MMIDZX,1.5659947468404363
MUMIAS,-41.00274227105636
MUXPPA,-21.249863052025635
MUMDUZ,0.7125900913124271
MMUAIX,10.449698333362225
MMXAMI,-18.11858457036077
MMDFDU,18.254648036972178
MMZZIU,11.118396895797828
MMDIAI,3.5168916045621814
FUSIFM,-29.21447442668489
MUMXDI,3.4036225025641373
MUMZDI,36.337575690918904
MMSFFM,-11.466623721119047
MMFXIS,-28.20841776818494
MUUPUX,-2.887830650822536
MMIDFM,3.4482770901611675
MUUPXD,-31.83964812216859
MUMIXZ,-7.063615892991224
MMSUZA,2.1993103233301428
MUUZAX,-4.881227313262599
MUMFAX,4.756037845933388
MMFPFS,0.9666247685426067
MMXSAP,0.8997314261438051
DDMMUM,-11.97638904976603
MUUUUZ,3.524021697262053
PSMMUA,-0.39794677034425574
MUMZZU,-13.151045755637595
MMAZFF,-10.406592886735842
FIUMXA,-0.08577649352668848
MMISXI,1.0179178749184834
MMDSZD,-18.694627958997327
MMPIPM,1.101570240495031
MMDSDU,3.6153319742936265
MMFSXI,3.52243811599789
MMSUPF,5.17937221593533
MUUUFI,-17.572719601490764
MMSXUM,3.39548862359131
MMDUPU,6.709723367030966
MMXAIS,-6.496255022348655
MUUSMA,0.6967241861992198
MUUXZD,-19.653008102143648
MMZDDS,5.875654597997951
XUSMUA,1.2798377141636403
MMZPFS,4.195164393085577
MMFAFU,33.09434146030235
MMZAXS,-2.7037541186967564
MMFZDU,-3.899568329605544
MUXMZA,-16.045306293226364
MMDZZA,4.575706335281283
MMAZIP,-3.2841457068288573
MUUPPA,2.809394028890211
MMZSFU,-10.451718625878314
MMSZMI,1.0277547994812952
FUADAM,0.37046055865309463
MMMSPP,9.71467052216001
MUMDMP,1.4636371386059037
MMFMUU,3.891472282176237
MUXAZA,-27.355941219130603
MMDMFU,-5.143331650503091
MMUADZ,-6.050277962756485
FUXZSM,-11.46158906607701
MMASZA,4.39303630149411
MMIXFP,2.9709681263048977
MUUUPU,2.819171102407957
MMDIDD,-29.255222594188506
MUMIDP,0.9808694932011148
MMXIUI,-4.538619175013419
MMDUZD,-1.4207282806707344
UDIXMZ,-16.660095561942054
MMDIUZ,2.031321868286377
MMAXMF,4.525869413197587
MMSMXI,3.9159810040504563
MMIPUI,-37.108187913153586
MMSUZS,3.1251433876115016
ZUMMMS,-11.884839387196212
MMIDUZ,3.8879727332606144
MMFMAZ,-2.834980574411489
MUUZUZ,3.266112063993357
MUUPFP,-15.642792441268242
MMFAZD,2.7727230681998343
MUUUXX,-16.03804075984907
MMFIAI,6.384361172911849
UDMIXP,-17.45664058216823
MUUUII,0.7189679443622006
MMXPXU,0.289228418372435
MMAADD,-19.50885306525128
MMFASX,4.274239761271198
MMPMSZ,1.7319428842067572
MMSIXI,5.08887937333424
MMXPDD,4.374207044817054
