基金代码,degree,betweenness,closeness,eigenvector
MMAUXM,0.4364532019704433,5.140909296118877e-05,0.6395715185885318,0.017819246753303514
MMAUDD,0.7054187192118226,9.828507194869887e-05,0.7724505327245054,0.029598584096556337
MMAUSP,0.7852216748768472,0.00017722519531418102,0.8231954582319546,0.032304720530165934
MMAUAA,0.7300492610837438,0.00021186205038382444,0.7874321179208689,0.02951889812592121
MMAXIP,0.8059113300492611,0.0002069513900679909,0.8374587458745875,0.033139611483128405
MMAXPM,0.8541871921182266,0.0002949595991529695,0.8727429062768701,0.03457895163754399
MMXPSX,0.8059113300492611,0.00019462089438781904,0.8374587458745875,0.03315326707323712
MMXFDM,0.3487684729064039,3.030728761588771e-05,0.6056085918854416,0.014278284660829952
MMXDXU,0.8197044334975369,0.0002457831254812471,0.8472454090150251,0.03340634430577096
MMXDDX,0.8049261083743842,0.00020585339713066693,0.8367683429513603,0.03302504508414116
MMXSMA,0.6049261083743842,5.450842229881954e-05,0.7168079096045198,0.02555623988855361
MMXZUZ,0.6088669950738915,5.478487824846255e-05,0.7188385269121813,0.025728879628294277
MMXZIA,0.7241379310344827,0.0001102000143042281,0.7837837837837838,0.030278428515277706
MMXZDS,0.7812807881773398,0.00018548875818420068,0.8205335489086499,0.032268425040021066
MMIMIX,0.6394088669950738,9.109621573410857e-05,0.7349746560463433,0.02666787941148906
MMIMZF,0.5990147783251231,4.369010090871217e-05,0.7137834036568214,0.025420743724993006
MMIIMP,0.44334975369458124,8.288027062108474e-05,0.6424050632911392,0.01768279263207024
MMIIII,0.7083743842364532,0.00013519893246277247,0.7742181540808543,0.029391882106997537
MMIPPD,0.5241379310344827,0.00011253459319469438,0.677570093457944,0.02106578572139394
MMIFAU,0.5881773399014778,3.963050694486415e-05,0.7083042568039079,0.025021728567553116
MMIDIP,0.6729064039408866,0.0001035808320873556,0.7535263548626577,0.028272460748067316
MMISUI,0.44827586206896547,9.020871656197771e-05,0.6444444444444445,0.017912489413175064
MMISUF,0.7901477832512315,0.00020447193004179424,0.8265472312703583,0.032327037476676576
MMISPZ,0.8581280788177339,0.00032202556503980225,0.8757549611734253,0.034534281960728316
MMPMPM,0.6049261083743842,4.6631200374797824e-05,0.7168079096045198,0.025625642701306683
MMPUUZ,0.8955665024630541,0.00037363815441470946,0.9054415700267618,0.035951738934343586
MMPUIA,0.7044334975369457,0.00015378495516398148,0.7718631178707225,0.02902017238552865
MMPXMZ,0.8216748768472906,0.0002630446335518854,0.8486622073578596,0.033339703233133525
MMPIFS,0.8157635467980295,0.0002207517006371889,0.8444259567387687,0.03351635798237801
MMPIZI,0.7743842364532019,0.0002447017494749012,0.8159163987138264,0.03150900050233067
MMPPFD,0.8926108374384236,0.00036964034905819973,0.9030249110320284,0.03584403077300396
MMPPSF,0.6788177339901478,0.0002761356588908806,0.7568978374347501,0.026746391686360935
MMMMUU,0.683743842364532,0.00019238481810487704,0.7597305389221557,0.02781579179659919
MMMUDS,0.9064039408866994,0.00034154523176555907,0.9144144144144144,0.03649191416838408
MMMXXM,0.6039408866995073,4.842710876647881e-05,0.7163020465772759,0.02559055116218163
MMMPFX,0.5517241379310345,4.4735748869018145e-05,0.6904761904761905,0.0232806748361896
MMMFIX,0.7211822660098521,0.00010145452846150446,0.7819722650231125,0.030228597111919966
MMMFFU,0.7142857142857142,0.00013441450786186713,0.7777777777777778,0.02976291039648004
MMMFSP,0.8729064039408866,0.00030872340669209786,0.8872377622377622,0.03528708382449577
MMMFZF,0.7714285714285714,0.000174982153233507,0.813953488372093,0.03181979950363066
MMMDUZ,0.7615763546798029,0.00019941337097729634,0.807478122513922,0.031066485224831377
MMMDXA,0.7655172413793103,0.00017823217772362803,0.8100558659217877,0.03154379188171184
MMMDAP,0.722167487684729,0.00010307043178984876,0.7825751734772552,0.030322084606586353
MMMSUU,0.5822660098522167,6.147875808180761e-05,0.7053509381514941,0.02447747579634795
MMMSFU,0.722167487684729,0.00013818894702805038,0.7825751734772552,0.029949201676380488
MMMSDU,0.8975369458128079,0.00033300108125515726,0.9070598748882931,0.03617296493095608
MMMSSA,0.7004926108374384,0.00012217250928628804,0.7695223654283548,0.02912589178591049
MMMAIU,0.6078817733990147,5.011078347080878e-05,0.7183297947629158,0.025722882332881402
MMMAPF,0.8039408866995074,0.000223409986394019,0.8360790774299836,0.032787337440571204
MMMASA,0.6019704433497537,4.9473838610892756e-05,0.715292459478506,0.025476711570309823
MMMAAM,0.8650246305418718,0.00031112071320882676,0.8810763888888888,0.03491771503767798
MMMZIZ,0.8699507389162561,0.000292400213178742,0.8849171752397559,0.03520403599855885
MMMZDM,0.5497536945812808,5.290659505155578e-05,0.6895380434782609,0.023133497840032647
MMMZSZ,0.5802955665024631,0.00012402870495684524,0.7043719639139486,0.023432542451455457
MMUMMP,0.7783251231527093,0.00020585935037252084,0.8185483870967742,0.03181687459836901
MMUMXS,0.7625615763546797,0.00023802003689712883,0.8081210191082803,0.030988945829681838
MMUMIM,0.7320197044334975,0.0001319368098295735,0.7886557886557887,0.030476596043214416
MMUMPP,0.5950738916256157,0.00010715820890548153,0.711781206171108,0.02482728156453392
MMUUUX,0.8137931034482758,0.00023981541786389108,0.8430232558139535,0.033203568476937693
MMUUPP,0.8108374384236453,0.0002736098495084144,0.8409279204639603,0.03290120901455019
MMUUSU,0.70935960591133,9.784270278640213e-05,0.7748091603053435,0.029813129153365956
MMUUSA,0.7300492610837438,0.00019825212298542108,0.7874321179208689,0.02966723656456371
MMUUAP,0.8147783251231526,0.00018559904369111358,0.8437240232751455,0.03362736568529556
MMUUAD,0.6955665024630542,0.0002134000633827797,0.7666163141993958,0.028022952186836692
MMUUZI,0.81871921182266,0.00019715579719047416,0.8465387823185988,0.033680568252541544
MMUUZF,0.7339901477832512,0.00017119596498042227,0.7898832684824902,0.03042610348264465
MMUXUD,0.786206896551724,0.00022445077793147497,0.8238636363636364,0.032087929239272284
MMUXIM,0.6206896551724137,7.720711562287292e-05,0.725,0.026030082211437055
MMUIMM,0.6157635467980295,0.0002107327743007922,0.7224199288256228,0.024406995883082577
MMUIMX,0.16650246305418717,8.12032406010382e-06,0.5454056958624396,0.006555839783116266
MMUIXM,0.825615763546798,0.00023858250033708718,0.8515100671140939,0.03374145255559841
MMUIDF,0.7379310344827585,0.00020209534734356595,0.7923497267759563,0.030145770905712743
MMUIAX,0.7507389162561576,0.000164356259571572,0.8004731861198738,0.030988359878412298
MMUIAP,0.7527093596059112,0.0001427492128918171,0.80173775671406,0.0311679283619434
MMUPUU,0.8876847290640394,0.0003586075933624373,0.8990256864481843,0.035605177677899946
MMUPUS,0.6108374384236452,6.83296117892174e-05,0.7198581560283688,0.02570185734026466
MMUPAM,0.6354679802955665,0.00021481442551604736,0.7328519855595668,0.02526970407986613
MMUFIF,0.8344827586206895,0.00023662037501334145,0.8579881656804734,0.03407901408665268
MMUFPA,0.8571428571428571,0.00029622311693632957,0.875,0.03468130154059293
MMUFDI,0.7408866995073891,0.0001506079464910119,0.7942097026604069,0.03075476525526639
MMUFAI,0.638423645320197,0.000160852189732745,0.7344428364688856,0.025880385318735023
MMUDMS,0.45418719211822656,7.592973781668879e-05,0.6469088591459529,0.01832376527305966
MMUDXI,0.8532019704433497,0.0003090662718605589,0.8719931271477663,0.03441765985329629
MMUDSA,0.5142857142857142,0.00011474698250184,0.6730769230769231,0.020715140454712826
MMUSUS,0.6068965517241379,4.93468491021178e-05,0.7178217821782178,0.025692442469365667
MMUSIZ,0.8551724137931034,0.0003096727309197284,0.8734939759036144,0.03448913734050097
MMUSPI,0.3714285714285714,4.881165795912216e-05,0.6140350877192983,0.01514657421744276
MMUSDP,0.6581280788177339,0.00014488132122786877,0.7452276064610867,0.026942544076875335
MMUSDD,0.5330049261083744,5.101359066749817e-05,0.6816655473472129,0.02237107619300241
MMUAXZ,0.8817733990147782,0.0003448121830179404,0.8942731277533039,0.03545392464594974
MMUAIX,0.8029556650246304,0.00022701383380970255,0.8353909465020576,0.03293977580857771
MMUAFS,0.8660098522167488,0.0002687147816041778,0.8818418766290183,0.03524132031845159
MMUASA,0.7320197044334975,0.00012360481564402918,0.7886557886557887,0.03058652887400439
MMUAZA,0.7389162561576355,0.00012880049786917762,0.79296875,0.03086006918137476
MMUZUF,0.6995073891625615,0.0001337432524683854,0.7689393939393939,0.028918245521022058
MMUZXS,0.664039408866995,8.474891759603447e-05,0.7485250737463127,0.028054016983406652
MMXMZF,0.6275862068965516,0.0001777003209192541,0.7286432160804021,0.02511877760100445
MMXUXI,0.7635467980295566,0.00023574768195338207,0.8087649402390438,0.031167805590097047
MMXUFZ,0.7142857142857142,0.00014088391476577204,0.7777777777777778,0.029600235997811166
MMXUAX,0.8492610837438423,0.0002896816192912527,0.8690068493150684,0.03441489044543037
MMXXUX,0.7596059113300492,0.00019640962290420013,0.8061953931691819,0.031104249620785545
MMXXPZ,0.7497536945812807,0.0002225757356848891,0.7998423955870765,0.03034771358989722
MMXXFA,0.8798029556650245,0.00033113945265097355,0.8927000879507476,0.03544021841720821
MMXIMM,0.6305418719211822,6.318414145269501e-05,0.7302158273381295,0.02660385686643206
MMXPMA,0.6108374384236452,8.089652094234744e-05,0.7198581560283688,0.025571369479631064
FUZMXM,0.6147783251231527,0.00011633415184953571,0.7219061166429588,0.02537216812237371
MMAXAI,0.6403940886699507,0.00013637870673468885,0.7355072463768116,0.026143390211521185
MMZUIS,0.6669950738916256,0.00016651203998609596,0.7501847745750185,0.02700504416305586
UAMMXM,0.438423645320197,9.776002250539959e-05,0.6403785488958991,0.017537889336185494
XFFMUM,0.5802955665024631,9.62672478357892e-05,0.7043719639139486,0.023813237335084555
XFSMIM,0.5812807881773399,9.574984451813469e-05,0.7048611111111112,0.023869818704739202
XDMUUF,0.28472906403940884,5.022502926404316e-05,0.5829982768523837,0.010959785680842922
XZMMUX,0.4197044334975369,8.013811694032084e-05,0.6327930174563591,0.01695064603597545
MMPSMX,0.5960591133004925,0.00010687737901502986,0.712280701754386,0.024453855334223933
MMFXSM,0.7280788177339901,0.00022742762363396564,0.7862122385747483,0.029510550497854234
MMFZSM,0.69064039408867,0.00016848247783745812,0.763732129420617,0.028220615218597297
MMDADI,0.5684729064039409,7.945550305933111e-05,0.698554714384033,0.0234820217117935
MMIXIX,0.5950738916256157,0.00010196630878472483,0.711781206171108,0.024472957348684113
MMPFXU,0.7152709359605911,0.00019911582271336042,0.7783742331288344,0.029016362895941363
MMUSAX,0.16551724137931034,1.3527313801324218e-05,0.5451127819548872,0.0064326474445326656
MXMMUA,0.7152709359605911,0.0001787901182896673,0.7783742331288344,0.029300903869212545
MMAASU,0.5733990147783251,0.00011977693117097222,0.7009668508287292,0.023267834471908656
MMZUXD,0.3458128078817734,4.2681177440848636e-05,0.604526503871352,0.013703150787097634
MMZIZP,0.3694581280788177,7.346003142959194e-05,0.6132930513595166,0.014558567033168825
MSMMXS,0.605911330049261,0.00011239721257040284,0.7173144876325088,0.024862327796999657
MSMMZZ,0.6068965517241379,0.00011000686429140937,0.7178217821782178,0.02502054272772387
UDMXUA,0.3793103448275862,7.315330732189381e-05,0.6170212765957447,0.014906060177351962
UDMZUD,0.7113300492610837,0.00020523556592740185,0.7759938837920489,0.028776756636148638
UDUMXS,0.412807881773399,6.18066697028665e-05,0.6300434512725015,0.016754272882778594
UDUMXZ,0.4866995073891625,0.00010818921564561428,0.6608072916666666,0.01951999578528233
UDPPMI,0.26206896551724135,1.9360987240631992e-05,0.5753968253968254,0.010811041670957918
XSMMMU,0.33891625615763543,4.267144163129109e-05,0.6020166073546857,0.013375398307986636
XSMMMA,0.6788177339901478,0.0001829346949382655,0.7568978374347501,0.02749035075790076
XSMMXF,0.5113300492610837,9.346129479428595e-05,0.671740569159497,0.020874299198683888
FMUMUD,0.4068965517241379,5.5000577906786616e-05,0.6277056277056277,0.016611641175700183
FMXMFI,0.3586206896551724,4.719365019299609e-05,0.6092436974789915,0.014505528247834494
MMFIIF,0.47881773399014776,8.287481367239909e-05,0.6573834196891192,0.019353732708873122
MMFSUU,0.6374384236453201,0.0001424788561279285,0.7339117859725235,0.025889560975796682
MMDUIA,0.554679802955665,0.00011798096327367085,0.6918882072256305,0.02227836229531861
MMSZPP,0.6394088669950738,0.00012980022207140227,0.7349746560463433,0.02611503806462801
MMXDXP,0.5113300492610837,9.346129479428595e-05,0.671740569159497,0.020874299198683888
MMIXIM,0.5054187192118226,3.983878521326955e-05,0.6690837178642056,0.021209243510181306
MMMSPS,0.5113300492610837,9.346129479428595e-05,0.671740569159497,0.020874299198683888
MMMASM,0.6,0.0001065677703732149,0.7142857142857143,0.024753377789180707
MMUFFX,0.48472906403940885,8.516206649556205e-05,0.6599479843953185,0.01975279665345136
MMUSDI,0.19605911330049258,2.0830712126090483e-05,0.5543418896777718,0.007226168080655197
MMUAIA,0.1438423645320197,4.475191359370139e-06,0.5387473460721869,0.0054857182275979645
MMAFPF,0.7172413793103448,0.00015616630743722358,0.7795698924731183,0.029452733654702107
MSMMUZ,0.5369458128078818,9.071686611801065e-05,0.6835016835016835,0.02193798662941813
UDXDMS,0.5399014778325123,0.0001126564780173562,0.684885290148448,0.02195080618622695
MMFIZF,0.7832512315270935,0.00022833854416546106,0.8218623481781376,0.031787394864249405
MMFFMF,0.33300492610837434,2.9171504036732652e-05,0.5998817966903073,0.013326678081819757
MMFFSD,0.5054187192118226,0.00010463611580938796,0.6690837178642056,0.0203478279002337
MMFDDX,0.6532019704433497,0.00015583209775135208,0.7425018288222385,0.026472335968977925
MMDDFX,0.6630541871921182,0.0001712985137879303,0.7479734708916728,0.02684225631027972
MMXDAF,0.4443349753694581,3.8714779457817235e-05,0.642811906269791,0.018465056433823526
MMIPUI,0.32413793103448274,4.096698868534709e-05,0.5967078189300411,0.012740328718200303
MMMSSX,0.5339901477832512,0.00010895447075219904,0.6821236559139785,0.021723892899449735
MMUFMM,0.7162561576354679,0.0001860161884296803,0.7789716039907905,0.029155500813873574
MMUFXU,0.5083743842364532,0.0001180398082351633,0.6704095112285336,0.020411182154994493
DAAAAA,0.6088669950738915,0.00012330268691488643,0.7188385269121813,0.024801320770950253
UDMFXS,0.722167487684729,0.00021400431733918602,0.7825751734772552,0.029210197211426713
XFSMPM,0.5251231527093596,7.389829237305032e-05,0.6780227120908484,0.021607102061533642
IZIMMU,0.44532019704433495,4.693039500765331e-05,0.6432192648922687,0.01827018980279865
MMFXDS,0.6197044334975369,0.0001335147777855234,0.7244825124910778,0.02512813184760798
MMFZIS,0.6315270935960591,0.0001329827509451454,0.7307415406767459,0.025716790448095442
MMDFDS,0.32413793103448274,4.40981558616931e-05,0.5967078189300411,0.012794067679468528
MMDDXP,0.34679802955665023,4.998570251055419e-05,0.6048867699642432,0.013733004893847678
MMPIFF,0.5802955665024631,0.000134949576557014,0.7043719639139486,0.023469925373418684
MMMXFU,0.5527093596059113,8.451841093002493e-05,0.6909462219196733,0.022694663332643812
MMUIZX,0.5743842364532019,9.785248456169736e-05,0.7014512785072564,0.023597332287327723
MMXIAS,0.5113300492610837,8.949690092108754e-05,0.671740569159497,0.020681041225366025
UDUUXU,0.34679802955665023,1.738422876326778e-05,0.6048867699642432,0.014446300411152267
MMDPSS,0.37241379310344824,2.9169676847938585e-05,0.614406779661017,0.015100767580676317
UDIUUI,0.2768472906403941,7.1670044604495685e-06,0.5803316180674671,0.011609670234542515
FMXMUM,0.2768472906403941,7.1670044604495685e-06,0.5803316180674671,0.011609670234542515
UDFFXF,0.0857142857142857,1.0406066547298583e-06,0.5223880597014925,0.0034168881080283847
